# Time	Temperature [K]	Pressure [Pa]
0.00243	819.854	5.06625e+06
0.00244	820.424	5.06625e+06
0.00245	821	5.06625e+06
0.00246	821.582	5.06625e+06
0.00247	822.169	5.06625e+06
0.00248	822.762	5.06625e+06
0.00249	823.359	5.06625e+06
0.0025	823.96	5.06625e+06
0.00251	824.566	5.06625e+06
0.00252	825.176	5.06625e+06
0.00253	825.79	5.06625e+06
0.00254	826.407	5.06625e+06
0.00255	827.028	5.06625e+06
0.00256	827.652	5.06625e+06
0.00257	828.279	5.06625e+06
0.00258	828.908	5.06625e+06
0.00259	829.54	5.06625e+06
0.0026	830.174	5.06625e+06
0.00261	830.81	5.06625e+06
0.00262	831.449	5.06625e+06
0.00263	832.088	5.06625e+06
0.00264	832.729	5.06625e+06
0.00265	833.372	5.06625e+06
0.00266	834.015	5.06625e+06
0.00267	834.659	5.06625e+06
0.00268	835.303	5.06625e+06
0.00269	835.948	5.06625e+06
0.0027	836.593	5.06625e+06
0.00271	837.237	5.06625e+06
0.00272	837.881	5.06625e+06
0.00273	838.525	5.06625e+06
0.00274	839.167	5.06625e+06
0.00275	839.808	5.06625e+06
0.00276	840.448	5.06625e+06
0.00277	841.086	5.06625e+06
0.00278	841.722	5.06625e+06
0.00279	842.356	5.06625e+06
0.0028	842.987	5.06625e+06
0.00281	843.615	5.06625e+06
0.00282	844.241	5.06625e+06
0.00283	844.863	5.06625e+06
0.00284	845.481	5.06625e+06
0.00285	846.096	5.06625e+06
0.00286	846.707	5.06625e+06
0.00287	847.313	5.06625e+06
0.00288	847.915	5.06625e+06
0.00289	848.512	5.06625e+06
0.0029	849.103	5.06625e+06
0.00291	849.69	5.06625e+06
0.00292	850.271	5.06625e+06
0.00293	850.847	5.06625e+06
0.00294	851.417	5.06625e+06
0.00295	851.981	5.06625e+06
0.00296	852.538	5.06625e+06
0.00297	853.089	5.06625e+06
0.00298	853.634	5.06625e+06
0.00299	854.172	5.06625e+06
0.003	854.704	5.06625e+06
0.00301	855.229	5.06625e+06
0.00302	855.746	5.06625e+06
0.00303	856.257	5.06625e+06
0.00304	856.761	5.06625e+06
0.00305	857.258	5.06625e+06
0.00306	857.747	5.06625e+06
0.00307	858.23	5.06625e+06
0.00308	858.705	5.06625e+06
0.00309	859.173	5.06625e+06
0.0031	859.634	5.06625e+06
0.00311	860.088	5.06625e+06
0.00312	860.535	5.06625e+06
0.00313	860.975	5.06625e+06
0.00314	861.408	5.06625e+06
0.00315	861.834	5.06625e+06
0.00316	862.253	5.06625e+06
0.00317	862.666	5.06625e+06
0.00318	863.072	5.06625e+06
0.00319	863.472	5.06625e+06
0.0032	863.865	5.06625e+06
0.00321	864.252	5.06625e+06
0.00322	864.634	5.06625e+06
0.00323	865.009	5.06625e+06
0.00324	865.378	5.06625e+06
0.00325	865.742	5.06625e+06
0.00326	866.1	5.06625e+06
0.00327	866.452	5.06625e+06
